userId,content,boughtTime,voteCount,replyCount,starStep,creationTime,referenceName
22479818127,在别人朋友圈看过这品牌的照片觉得不错，这哈次决定给家里人华为换过来试试，拿到货试了下拍照确实很不错，可以说超过了很多卡片机了，有国补性价比确实不错，送的手机壳，拆包装就贴好膜的,2025-03-01 18:45:58,0,0,5,2025-03-02 20:11:56,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22479584187,"物超所值，话不多说，这四个字已经说明了一切
买到了物美价廉的好物，质量出色。物流迅速，商家服务周到，售后放心。
拍照非常好",2025-02-07 10:09:27,0,0,5,2025-03-02 19:11:33,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22479488112,"拍照，十倍长焦锐度好，发个朋友圈啥的不用修图
续航，亮屏时间七八个小时，告别充电宝
外形，四曲屏滑动很舒服，就是太大太重有点坠手",2025-02-27 22:32:06,0,0,5,2025-03-02 18:45:26,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22479452914,盒子是坏的，因为是家人代收，不知道是快递时盒子就坏了，还是拆盒拍照（国补要求）是快递员过于暴力所致。所幸手机应该没问题，就是有点大有点重，女生一个手使用还是有点吃力，还需要适应。,2025-03-01 16:06:01,0,0,5,2025-03-02 18:37:02,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22479425478,遴选比较观察后，最后决定买了，拿到手以后心里块石头落地了，如愿以偿，除了高兴，就是满心的欢喜，今天摆弄了一下午，感觉还是很满意的！物流特快！,2025-03-01 19:01:18,0,0,5,2025-03-02 18:28:50,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22479102433,非常满意的一次购物体验！卖家的发货速度超乎想象，简直可以用神速来形容。服务态度更是让人暖心，对待每一个疑问都耐心解答，这样的商家实属难得。强烈推荐给大家，五星好评无疑！,2025-02-23 12:18:33,0,0,5,2025-03-02 17:12:04,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22478724357,拍照清晰，一直只爱用vivo，外观大气性能卓越，手感也好，选择vivo 不会错,2025-02-26 19:26:36,0,0,5,2025-03-02 16:25:51,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22478118450,hhhhhhhhhhhhhhhhhhhhhhhh,2025-03-01 17:58:06,0,0,5,2025-03-02 14:01:25,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22477931819,很好的一次购物体验，手机在京东买没错，,2025-03-01 18:35:51,0,0,5,2025-03-02 13:17:31,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22477355726,本来想等 X200 Ultra 的，结果看了小米 15 ultra 发布会并体验过后中邪了，直接买了 X200 Pro，第二次用国产手机，没想到综合体验还是非常棒的，系统纯净无广告，操作流畅性能强劲，整体给我的感受很接近 iOS。拍照就更不用说了，给老婆拍了很多，都非常满意，无论从成长质量、画质表现、景深算法等方面，比小米强的不是一星半点，要更加讨喜，成片率非常高🤙总之值得推荐购买。,2025-02-28 10:52:18,0,0,5,2025-03-02 11:10:15,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22477043043,我对这次的购物体验非常满意。产品的性价比实在是高，不仅价格合理，而且质量也非常好，完全超出了我的期望。我强烈推荐给大家，绝对值得购买。,2025-02-28 22:41:43,0,0,5,2025-03-02 10:05:11,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22477034477,这颜色真是超绝，系统流畅，一直都是用vivo手机，拍照清晰，拍景物，夕阳，人物都超棒,2025-01-10 16:01:33,0,0,5,2025-03-02 10:01:47,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22474820105,不得不夸赞这家店，商品价格美丽，质量绝佳。物流迅速，商家服务周到，售后放心。这次购物体验完美！商品性价比高，质量出色。物流高效，商家服务贴心，售后让人安心。商品物美价廉，质量让人惊喜。物流很棒，商家服务贴心，售后处理也让人满意。,2025-02-28 23:30:15,0,0,5,2025-03-01 22:36:31,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22474734664,手机质量很好，屏幕清晰度高，运行速度快。卖家服务态度很好，有问必答。发货速度很快，包装完好无损。非常满意这次购物体验！摄像头嘎嘎带劲。,2025-01-21 16:28:58,0,0,5,2025-03-01 22:14:00,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22474712386,在正常使用情况下，续航表现良好，足以应对一天的需求。不怎么发烫，除了充电时候后置摄像头模组虽然有些隆起，但不影响正常使用和打游戏。摄像方面长焦微距真的很顶。进光量很足，称得上影像灭霸。听网上说刷~比较模糊，我没出现这个问题。系统方面也比较流畅，各种设计也很人性化，其他方面使用段时间在来评价。,2025-01-03 18:41:01,0,0,5,2025-03-01 22:07:00,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22474557775,太漂亮了，一直想换手机，真的是一见倾心,2025-02-28 21:14:59,0,0,5,2025-03-01 21:29:29,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22472767922,物流很快，👍产品很快就收到了，比想象中还好！以前很少购买国产手机，一直购买三星的旗舰机，去年办理移动转电信，电信以很优惠的价格，推荐我买了一部vivox100pro，一经使用，确实很令人惊喜，照相非常讨喜，电池耐用，充电飞快，这次趁国补500元，再次入手x200pro1T版本，同样惊艳，彻底转粉vivo。,2025-02-25 16:20:19,0,0,5,2025-03-01 17:23:45,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22471997020,外观很好看，手感也还可以，拍照非常清晰，大屏幕操作也非常方便，512的大容量，电池续航很不错。,2025-02-28 12:45:40,0,0,5,2025-03-01 15:52:54,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22471941621,手机收到了，昨天上午下单，下午快递员就送货上门。给一个大大的赞！我年前就关注了这款手机，一直都没有降价。这两天刚好有国补，又赶上降价，太合适了！五星好评！,2025-02-28 09:09:39,0,0,5,2025-03-01 15:48:55,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22471917009,（๑ `▽&acute;๑)۶棒👍🏻棒👍🏻棒棒👍🏻👍🏻棒棒👍🏻棒棒👍🏻👍🏻棒棒👍🏻👍🏻棒棒👍🏻👍🏻棒棒👍🏻👍🏻棒棒👍🏻👍🏻笔芯卖家&hearts;,2025-01-31 00:01:32,0,0,5,2025-03-01 15:43:17,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22470193133,系统流畅，相机质感真不错比我以前的手机都好，续航也可以，上一天班轻度使用基本不用充电，希望能多用几年。,2025-02-26 19:27:34,0,0,5,2025-03-01 12:19:06,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22469878573,拍照好看清晰，操作流畅，手机外观简约大方，现在全家人的手机都是vivo的，妥妥的v粉迷😜,2025-02-17 11:31:05,0,0,5,2025-03-01 11:41:52,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22469301525,用了一个多月后回来评价，这手机各方面都没得说，非常不错，推荐👍🏻,2025-01-23 22:16:03,0,0,5,2025-03-01 10:34:50,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22467168348,"外形外观：真漂亮
屏幕音效：真好
拍照效果：太好了
运行速度：真快
待机时间：三天一充电",2025-02-20 21:38:02,0,0,5,2025-03-01 00:03:02,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22465521450,拍照无敌，性能拉满,2025-02-20 13:05:04,0,0,5,2025-02-28 20:32:45,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22465447910,"外形外观：優雅
拍照效果：優質
运行速度：優越
配送快速",2025-02-15 20:32:22,0,0,5,2025-02-28 20:22:15,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22465445112,"这VIVO的第二步手机。它的蔡司确实非常好用
成像无论是细节还是远景都令人满意。新款
的人像更不错了。人像美图十分自然。最近也
在慢慢研究它的小V语音助手。用起来也是十
分简单易上手。",2025-02-03 19:30:45,0,0,5,2025-02-28 20:21:15,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22465236622,质感不错，新机速度很快，拍照真的是vivo的特长，拍人像真的是太美了。长焦微距效果也很好。,2025-02-27 23:09:26,0,0,5,2025-02-28 19:56:31,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22462315506,此用户未填写评价内容,2025-02-27 12:33:17,0,0,5,2025-02-28 14:13:23,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22461764697,新机到手开始试机,2025-02-27 14:31:27,0,0,5,2025-02-28 13:07:11,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22461631020,"给媳妇儿买的新年礼物，在网上各种对比后最终选择了这款，用了快一个月了，感受很好！
外形外观：大气好看
屏幕音效：很不错
拍照效果：拍照神器
运行速度：非常流畅
待机时间：上班族一天完全够用
其他特色：充电非常快
总结就是：国货之光，很棒👍🏻👍🏻👍🏻",2025-02-02 13:34:45,0,0,5,2025-02-28 12:52:28,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22461216382,"非常喜欢！拍照太强大了，不愧为演唱会神奇，远距离拍的非常清晰,防抖功能强大！真的是旅游不用带相机了，还有许多很实用的模式！超喜欢",2025-01-23 19:03:15,0,0,5,2025-02-28 12:00:21,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22460791331,最近几年都在用vivo的手机，这台X200pro就是从X90pro➕升级买来的。vivo家的这个系列摄影功能那是杠杠滴，外观大气，拍摄效果语无伦次。非常满意！,2025-02-24 18:24:49,0,0,5,2025-02-28 11:10:01,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22460748960,颜色好看，用起来操作流畅，拍照很清晰,2024-12-31 13:45:04,0,0,5,2025-02-28 11:08:30,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22456806126,一直忘记来评价了，国补确实很香，实打实优惠五百。这款手机不愧是拍照中的战斗机，比我之前的手机要强很多，感觉线下看演唱会方便多了，自拍也比较好看🤗,2025-01-20 17:40:47,1,0,5,2025-02-27 21:37:32,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22455876292,外观很好看，拿着手感也特别棒，续航能力也贴别强搭配90w快充，还带有苹果同款灵动岛，蔡司拍照真的是强的离谱,2025-02-24 22:47:54,0,0,5,2025-02-27 19:38:37,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22455074576,作为iQOOneo5和neo7的用户，因为iQOO喜欢了vivo这个品牌，因为想选择大杯，所以这次买了vivox200 pro，手机颜值非常高，拍照性能也非常好，希望会有很好的使用体验。,2025-02-26 20:13:58,0,0,5,2025-02-27 18:10:25,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22454015973,很给力，还送了充电宝。宝石蓝外观很漂亮很高级，拍照性能一如既往的强，人像拍摄更是强大，相比x100 pro，功能键简化了，更方便。,2025-02-12 12:41:14,0,0,5,2025-02-27 15:43:36,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22453889220,拿到手，外观设计让人眼前一亮。配色高级，玻璃工艺质感满满，独特纹理不仅美观，还防指纹，持握感舒适贴合。。拍照是最大亮点。超感光大底主摄搭配专业级算法，拍风景，色彩还原精准，细节分毫毕现；拍人像，背景虚化自然，人物肤质细腻真实。夜景模式更是一绝，暗处细节清晰，高光压制出色，随手一拍就是大片。入手vivo X200 Pro，体验超赞！外观精致，握持舒适。拍照效果惊艳，夜景清晰，色彩还原好。性能强劲，游戏流畅。续航扎实，快充给力。各方面均衡出色，不愧是旗舰机，强烈推荐！,2025-02-26 12:06:29,0,0,5,2025-02-27 15:11:15,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22453649293,包装好，物流快，价格实惠，比超市便宜多了包装好，物流快，价格实惠，比超市便宜多了卖家服务态度很好物流很快,2025-02-26 19:44:02,0,0,5,2025-02-27 14:14:14,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22453257839,手机收到了 超级好用这一代的系统 很智能很方便 强于其他品牌！,2025-02-08 22:22:25,0,0,5,2025-02-27 12:35:55,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22451959279,质量好，用着舒服,2025-02-15 13:54:29,0,0,5,2025-02-27 06:38:38,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22448838242,用了一个月才来评价，外观漂亮，电池大，充电快，续航不焦虑，用起来丝滑没有卡顿，信号也比之前用的nova好多了，拍照很不错，买这款是因为同事在用x100s，尤其是拍人像，这应该算是vivo的强项了吧，更多功能有待解锁。,2025-01-25 11:15:24,0,0,5,2025-02-26 23:18:46,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22448203292,看这两个图，足以证明它的拍照能力了吧，真的太强了，长焦微距镜头不得了，2亿像素太棒了,2025-02-16 09:18:38,0,0,5,2025-02-26 21:37:56,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22447642355,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！国补补贴很给力,2025-01-28 18:51:05,0,0,5,2025-02-26 20:06:56,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22447112369,非常好用且颜值很高的一部手机，一直支持vivo拍了几组样张，感觉影响无敌了。,2025-01-29 07:37:41,0,0,5,2025-02-26 18:25:22,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22447090334,vivo用了快五年了，品质杠杠的，线下售后很OK一路从Z系列到iQOO在到X90然后是现在的X200Pro一路从低端到现在高端一路见证过来的很OKX200Pro的拍照很#就是晚上拍光线有点炫光vivo相机有优化及时解决还可以领个防炫光手机壳,2025-02-19 19:07:04,0,0,5,2025-02-26 18:18:33,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22446834381,很不错，趁着国补果断下单换掉了用了四五年的30Pro+那个双曲面屏，还是四微曲或全直屏好用，曲面屏不适合单手操作😌😌😌😌😌,2025-02-20 21:07:10,0,0,5,2025-02-26 17:11:52,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22446663340,都说Vivo X200pro拍照无敌，过年前趁国补火速下单，一个月体验下来，真心好用，现在己成日常主力机了。苹果现在变备用机，已成为小配角哈哈哈,2025-01-25 20:58:22,0,0,5,2025-02-26 16:23:29,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22446463244,用了一段时间才来评价，各方面比较满意，尤其是拍照，一直想买一个拍照比较好的手机，推荐购买，一些功能比较实用,2025-02-11 23:01:26,0,0,5,2025-02-26 15:29:09,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22446127045,拍照效果杠杠的，没什么缺点，就是有时候会有一点点发热，其他的没有什么缺点摄像头模组大但是不会挡手，还不错整体,2025-02-24 13:12:58,0,0,5,2025-02-26 13:52:13,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22445705809,拍照很好的，长焦广角都不错,2025-02-21 10:41:30,0,0,5,2025-02-26 11:52:50,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22445178587,关注此款手机好久了，正好国家补贴，果断购买，拍照效果好。,2025-01-20 18:29:05,0,0,5,2025-02-26 09:40:32,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22445019537,拍照特别棒 两亿像素 不会错的 就买这个 尺寸刚好 反应灵敏,2025-02-19 16:04:44,0,0,5,2025-02-26 08:56:04,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22444093167,刚买的，不知道为什么镜头里面有个斑像脱了层膜,2025-02-23 14:48:19,2,1,1,2025-02-25 22:12:49,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
